Code,Year,TOTAL,CO2,CH4,N2O,GVA,ITL1
E09000012,2021,287.1801204,266.4120035,14.3816999,6.386417002,10544,TLI
E09000012,2022,275.5353491,253.6710652,15.58718279,6.277101081,11758,TLI
E09000012,2023,261.374793,237.0214732,18.16793213,6.185387695,12397,TLI
E09000013,2015,479.867289,445.3797817,27.71890255,6.768604783,10865,TLI
E09000013,2016,434.578724,400.8988895,27.26261562,6.417218915,10947,TLI
E09000013,2017,413.1971987,381.9703224,24.80773308,6.419143185,11384,TLI
E09000013,2018,414.4958486,387.1371637,20.74966469,6.609020234,11961,TLI
E09000013,2019,373.212195,345.3803919,21.29023764,6.541565536,12602,TLI
E09000013,2020,336.1538895,309.5444396,20.07533375,6.534116128,11236,TLI
E09000013,2021,359.0251278,337.5581156,14.64440392,6.82260823,11753,TLI
E09000013,2022,346.7419767,324.0733357,15.92492048,6.743720463,11775,TLI
E09000013,2023,317.6425343,293.9675984,16.99082877,6.684107072,12631,TLI
E09000014,2015,330.6410078,298.1891455,26.75843966,5.69342271,4490,TLI
E09000014,2016,314.3775901,286.314658,22.52694016,5.535991973,4310,TLI
E09000014,2017,296.7038917,265.6032535,25.60454033,5.496097899,4452,TLI
E09000014,2018,284.9441785,263.3907079,16.10378504,5.449685556,4473,TLI
E09000014,2019,275.1670491,252.0616303,17.59514992,5.510268929,4411,TLI
E09000014,2020,258.8462326,234.474478,18.90057971,5.471174879,3621,TLI
E09000014,2021,272.4932651,252.6613881,14.22746092,5.604416029,4118,TLI
E09000014,2022,263.6086259,243.144292,14.89499059,5.56934328,4614,TLI
E09000014,2023,243.6111438,220.7117665,17.42120415,5.478173192,4405,TLI
E09000015,2015,227.250125,198.8776228,23.11519472,5.257307514,5675,TLI
E09000015,2016,193.4686824,169.7366448,18.63372651,5.098311113,5766,TLI
E09000015,2017,176.2384717,155.4943296,15.60284727,5.141294799,5737,TLI
E09000015,2018,176.9404349,156.2682475,15.52430997,5.147877446,5717,TLI
E09000015,2019,165.8022505,144.8873375,15.77611673,5.138796268,5677,TLI
E09000015,2020,154.9191306,132.1507569,17.66128547,5.107088264,4778,TLI
E09000015,2021,155.9291391,138.6605639,12.04168508,5.226890116,5177,TLI
E09000015,2022,149.5366517,127.2341391,17.19019946,5.112313157,5361,TLI
E09000015,2023,140.0708835,116.3917097,18.77186912,4.907304684,5381,TLI
E09000016,2015,606.3782018,373.53387,222.7310478,10.113284,6024,TLI
E09000016,2016,498.4407317,360.8683425,126.8195644,10.75282485,6178,TLI
E09000016,2017,479.0684716,354.5505554,113.788298,10.72961815,6212,TLI
E09000016,2018,483.4395144,360.0265854,112.2692011,11.14372788,6318,TLI
E09000016,2019,515.626326,336.8946537,167.204803,11.52686937,6358,TLI
E09000016,2020,478.714008,330.4401618,136.2017735,12.07207269,5415,TLI
E09000016,2021,478.7594346,345.4426756,121.3452629,11.97149611,6254,TLI
E09000016,2022,378.0654134,322.3515707,44.15969276,11.5541499,6873,TLI
E09000016,2023,398.1266231,301.55066,85.66019531,10.91576778,6671,TLI
E09000017,2015,976.2965646,775.9711646,182.1459826,18.17941735,14588,TLI
E09000017,2016,875.0557834,698.6404216,158.5250412,17.89032057,14222,TLI
E09000017,2017,823.0955665,656.6684796,148.0873454,18.3397415,14747,TLI
E09000017,2018,869.2553774,625.8172243,225.121442,18.31671104,15006,TLI
E09000017,2019,844.4493761,593.0240822,234.1393802,17.28591368,14859,TLI
E09000017,2020,645.9758981,513.6593813,115.0066623,17.30985459,10249,TLI
E09000017,2021,727.0647296,570.2720623,139.8061911,16.98647618,10483,TLI
E09000017,2022,738.1192101,570.7672997,150.6822542,16.66965611,12836,TLI
E09000017,2023,685.2620972,554.757078,113.6195657,16.88545354,12973,TLI
E09000018,2015,676.7553066,536.2262971,133.150985,7.378024481,15579,TLI
E09000018,2016,624.1040754,480.0175076,137.1693957,6.91717205,16447,TLI
E09000018,2017,577.4314149,435.0854039,135.5470861,6.798924776,16516,TLI
E09000018,2018,566.6486201,429.3927465,130.1948303,7.061043265,16477,TLI
E09000018,2019,519.6509067,390.466883,122.0576451,7.126378679,16898,TLI
E09000018,2020,448.2940918,344.3737788,96.91916294,7.001150073,11977,TLI
E09000018,2021,462.0751417,376.328781,78.03055866,7.715802105,11754,TLI
E09000018,2022,462.9000585,369.1059034,86.26666598,7.527489172,15391,TLI
E09000018,2023,448.7113965,336.2118952,105.5118779,6.987623434,15520,TLI
E09000019,2015,551.3544096,512.9491949,32.20437853,6.200836136,20075,TLI
E09000019,2016,499.513697,465.7741837,28.00821084,5.731302489,20411,TLI
E09000019,2017,477.296326,418.133201,53.52254877,5.640576279,20475,TLI
E09000019,2018,457.3646597,410.4342831,41.27338349,5.656993138,21490,TLI
E09000019,2019,399.2554691,370.8023289,22.91562222,5.537518023,21833,TLI
E09000019,2020,345.7776376,320.5634555,19.83492294,5.379259163,19469,TLI
E09000019,2021,373.9367799,351.8434733,16.52484216,5.568464423,21188,TLI
E09000019,2022,369.3087958,346.9082679,16.94900909,5.451518829,24774,TLI
E09000019,2023,333.0859613,308.9631332,18.89225137,5.230576669,24386,TLI
E09000020,2015,709.7736487,668.6353904,32.12749742,9.010760871,11587,TLI
E09000020,2016,611.431598,580.5471482,22.5468205,8.33762927,11339,TLI
E09000020,2017,526.1187713,498.3020804,19.71464245,8.102048438,11188,TLI
E09000020,2018,509.0242909,480.2394021,20.61401323,8.170875552,11823,TLI
E09000020,2019,475.4521629,445.3621905,22.03929941,8.050672945,10986,TLI
E09000020,2020,417.3096765,391.4290856,18.05978626,7.82080462,8758,TLI
E09000020,2021,466.0601853,442.5049046,15.54460365,8.010677044,9467,TLI
E09000020,2022,456.1605906,428.5065256,19.96366095,7.690404095,11022,TLI
E09000020,2023,411.1564376,386.3520622,17.08797175,7.716403648,10526,TLI
E09000021,2015,266.5262788,232.4069817,29.02855692,5.090740126,5261,TLI
E09000021,2016,240.2664046,216.7574601,18.55598388,4.952960682,5754,TLI
E09000021,2017,226.1432689,206.8377881,14.29249283,5.012988017,5668,TLI
E09000021,2018,226.3794678,205.0639239,16.24162766,5.073916203,5645,TLI
E09000021,2019,207.315426,190.7002721,11.55955643,5.055597499,5622,TLI
E09000021,2020,190.5539891,172.5369293,12.9507354,5.066324451,4480,TLI
E09000021,2021,202.9143732,186.9342295,10.73263396,5.24750974,4430,TLI
E09000021,2022,190.8516581,174.887545,10.68417337,5.279939804,4885,TLI
E09000021,2023,176.5897827,158.8563638,12.46706426,5.266354742,4949,TLI
E09000022,2015,555.1807891,497.3640158,45.36419518,12.45257816,14556,TLI
E09000022,2016,505.6351245,456.385537,37.06765962,12.18192783,14972,TLI
E09000022,2017,451.6059692,410.3865811,28.96707012,12.25231799,14922,TLI
E09000022,2018,448.8200845,402.5280227,33.42513287,12.86692898,14839,TLI
E09000022,2019,437.4124422,397.851859,26.58204371,12.97853951,14294,TLI
E09000022,2020,396.6349971,357.8415714,25.82637969,12.96704596,11223,TLI
E09000022,2021,432.1373543,401.0512316,17.86241998,13.22370271,13172,TLI
E09000022,2022,403.7333736,371.4115456,19.45103441,12.87079364,14958,TLI
E09000022,2023,379.2684694,342.1953778,24.20989057,12.86320102,14167,TLI
E09000023,2015,495.2979574,262.5017957,226.3710322,6.425129434,4403,TLI
E09000023,2016,553.1831897,241.9196724,304.9775474,6.285969897,4281,TLI
E09000023,2017,480.6139549,226.4518362,247.7975195,6.36459919,4255,TLI
E09000023,2018,381.2193319,228.3316138,146.4667173,6.421000856,4172,TLI
E09000023,2019,404.4222232,223.7240014,174.2150249,6.483196847,4135,TLI
E09000023,2020,269.1839767,198.7549427,64.08393846,6.345095517,3467,TLI
E09000023,2021,239.241423,208.7248644,24.25666707,6.25989151,3741,TLI
E09000023,2022,230.8832261,201.2539407,23.55947395,6.069811464,3927,TLI
E09000023,2023,221.4096378,186.7532323,28.62563419,6.030771327,3801,TLI
E09000024,2015,354.3761572,275.9522051,62.6848194,15.73913273,6436,TLI
E09000024,2016,345.6631762,252.5879555,76.82557924,16.24964147,6441,TLI
E09000024,2017,332.2124637,230.5735108,84.25854307,17.38040989,6193,TLI
E09000024,2018,335.1894681,233.5894957,84.61119276,16.98877973,6086,TLI
E09000024,2019,307.0715551,217.6305758,73.10531038,16.33566896,6157,TLI
E09000024,2020,275.7962277,190.2655324,69.18504472,16.34565055,5255,TLI
E09000024,2021,301.5802163,211.2104029,73.25131321,17.11850017,5737,TLI
E09000024,2022,310.5713594,197.8589576,96.37954306,16.33285876,5869,TLI
E09000024,2023,292.2536756,182.4497946,92.54449212,17.25938897,6009,TLI
E09000025,2015,862.6886266,726.2626183,110.3226631,26.10334514,6608,TLI
E09000025,2016,780.6445822,676.6564922,84.5231054,19.4649846,6772,TLI
E09000025,2017,744.743213,615.4397874,93.48659628,35.81682934,7041,TLI
E09000025,2018,695.7784448,584.9158719,84.10564894,26.756924,7070,TLI
E09000025,2019,633.5289668,555.2099431,41.08243085,37.23659285,7231,TLI
E09000025,2020,562.2367883,488.6277299,34.20165177,39.40740663,6227,TLI
E09000025,2021,588.0013018,529.063119,35.80844346,23.12973936,7129,TLI
E09000025,2022,599.0788563,545.3843999,40.94394349,12.7505129,7790,TLI
E09000025,2023,556.6589469,494.8001445,38.83230369,23.0264987,7805,TLI
E09000026,2015,295.1766787,255.0666922,33.42090472,6.689081757,5334,TLI
E09000026,2016,270.9872191,240.9098521,23.56555402,6.511812951,5414,TLI
E09000026,2017,258.1723152,236.7009319,14.88830328,6.583080095,5451,TLI
E09000026,2018,260.9496765,237.644698,16.68952158,6.615456945,5472,TLI
E09000026,2019,248.0434125,223.0672056,18.31980127,6.656405616,5321,TLI
E09000026,2020,229.7653063,203.9578299,19.14833828,6.659138144,4348,TLI
E09000026,2021,236.8740638,215.4082044,14.72534771,6.740511745,4973,TLI
E09000026,2022,225.5321502,203.0866011,15.74438003,6.701169055,5421,TLI
E09000026,2023,225.1004183,186.2747288,32.17738042,6.648309095,5421,TLI
E09000027,2015,261.4655343,231.8116295,25.59210095,4.061803865,7476,TLI
E09000027,2016,235.3609322,208.6160739,22.91010289,3.834755386,7737,TLI
E09000027,2017,213.3377811,193.2385099,16.23350323,3.865767956,8013,TLI
E09000027,2018,216.098997,192.9437358,19.29949605,3.855765146,8575,TLI
E09000027,2019,192.1280982,174.8434202,13.42993496,3.854743055,8330,TLI
E09000027,2020,174.4295694,156.7054938,13.89652721,3.827548353,6865,TLI
E09000027,2021,190.1244166,174.6169628,11.44341418,4.064039576,7055,TLI
E09000027,2022,180.7514339,164.9412709,11.82464417,3.985518858,7485,TLI
E09000027,2023,170.3239909,153.0954392,13.44840982,3.780141924,7103,TLI
E09000028,2015,941.0590167,769.7887799,159.3575211,11.91271571,19829,TLI
E09000028,2016,851.5032404,703.5291977,136.6190318,11.35501082,20622,TLI
E09000028,2017,729.2490685,647.9936542,69.96100198,11.2944123,20842,TLI
E09000028,2018,677.5216222,615.5280001,50.17377656,11.81984552,22311,TLI
E09000028,2019,602.5645268,550.4975876,40.17201422,11.89492497,23308,TLI
E09000028,2020,501.1602987,461.9236826,27.90897922,11.32763684,20327,TLI
E09000028,2021,845.2200132,512.0009434,321.8256608,11.39340909,21261,TLI
E09000028,2022,781.2450333,487.8921422,282.1764697,11.17642132,23054,TLI
E09000028,2023,478.908128,438.7410613,29.13792627,11.02914048,24193,TLI
E09000029,2015,288.0101554,224.6935712,46.49056539,16.8260188,4697,TLI
E09000029,2016,268.5056286,204.2274186,46.88383142,17.39437864,4763,TLI
E09000029,2017,264.4993572,195.3361099,50.539599,18.62364827,4784,TLI
E09000029,2018,258.1858551,196.7067481,42.92694179,18.55216521,4623,TLI
E09000029,2019,236.7943656,182.263147,36.1994929,18.33172564,4646,TLI
E09000029,2020,232.194294,175.2843123,38.48325604,18.42672567,3898,TLI
E09000029,2021,244.1042866,187.267451,37.55217051,19.28466509,4277,TLI
E09000029,2022,232.4063011,176.5428315,37.47863415,18.38483544,4621,TLI
E09000029,2023,221.4682321,160.7436201,41.3922043,19.33240764,4738,TLI
E09000030,2015,1296.200099,1203.362238,78.59160063,14.24626,40695,TLI
E09000030,2016,1149.142534,1042.858498,93.25295676,13.03107932,42925,TLI
E09000030,2017,991.9543743,931.0763575,48.13172155,12.74629532,45301,TLI
E09000030,2018,961.6344709,900.4718694,49.94019586,11.22240557,43215,TLI
E09000030,2019,882.4933669,817.1110434,50.09688346,15.28544002,41904,TLI
E09000030,2020,767.9937425,706.7256435,47.18367214,14.08442686,37656,TLI
E09000030,2021,816.2074121,770.0850467,32.66353304,13.45883228,37794,TLI
E09000030,2022,766.5516289,724.5134422,30.15125392,11.88693279,39453,TLI
E09000030,2023,683.5507885,638.9303467,32.98334175,11.63710011,41438,TLI
E09000031,2015,326.7404519,283.3222953,36.6941493,6.724007343,4569,TLI
E09000031,2016,322.0470944,265.9641657,49.49312403,6.589804705,4615,TLI
E09000031,2017,343.9946975,252.7441642,84.62494818,6.625585117,4621,TLI
E09000031,2018,340.372181,249.3413199,84.4070244,6.623836726,4649,TLI
E09000031,2019,359.5725298,232.0334967,120.9430228,6.596010319,4756,TLI
E09000031,2020,249.2375224,209.1376454,33.58417884,6.515698173,3792,TLI
E09000031,2021,259.0085401,227.2108447,25.23903298,6.558662362,4245,TLI
E09000031,2022,236.3757909,212.50836,17.54636263,6.321068187,4716,TLI
E09000031,2023,225.2509252,200.7416659,18.27948562,6.229773699,4722,TLI
E09000032,2015,440.8263603,374.8219437,55.53893274,10.46548388,8791,TLI
E09000032,2016,426.6783374,373.8768164,42.48410612,10.3174149,8810,TLI
E09000032,2017,381.5999138,338.7749431,32.37959736,10.44537334,8567,TLI
E09000032,2018,376.5630701,333.0357964,32.66453766,10.86273601,8513,TLI
E09000032,2019,371.2893688,322.195473,38.06331749,11.03057829,8313,TLI
E09000032,2020,341.2069429,298.4655283,31.63209027,11.10932434,6636,TLI
E09000032,2021,356.3804434,325.6891572,19.30829587,11.38299029,7269,TLI
E09000032,2022,333.5240688,303.2889711,19.0569603,11.17813747,7734,TLI
E09000032,2023,317.9677597,284.4198839,22.35338661,11.19448922,7912,TLI
E09000033,2015,1998.876187,1917.891768,64.42426099,16.56015747,70218,TLI
E09000033,2016,1777.249374,1706.70605,55.81002468,14.73329872,76516,TLI
E09000033,2017,1630.325826,1562.039075,53.92617939,14.36057151,78071,TLI
E09000033,2018,1630.482024,1561.034562,54.88059598,14.56686509,79803,TLI
E09000033,2019,1451.342078,1387.366174,49.78738433,14.18851996,81964,TLI
E09000033,2020,1210.460871,1149.663968,47.27239359,13.5245093,72876,TLI
E09000033,2021,1373.546661,1317.866034,40.92198562,14.75864227,80666,TLI
E09000033,2022,1340.086906,1283.870414,41.66243615,14.55405541,88452,TLI
E09000033,2023,1197.146997,1142.233463,40.85439383,14.05913956,87656,TLI
E06000036,2015,269.4345438,212.1355362,51.48891352,5.810094158,5902,TLJ
E06000036,2016,254.6435285,193.0367448,56.23269376,5.374089967,5576,TLJ
E06000036,2017,228.5342038,183.2784229,39.78694782,5.468833073,5776,TLJ
E06000036,2018,239.1588237,188.7083443,44.85298756,5.597491871,5789,TLJ
E06000036,2019,209.8498347,172.1117596,31.9565264,5.781548653,5721,TLJ
E06000036,2020,199.1103208,162.3157641,31.12897274,5.665583919,5075,TLJ
E06000036,2021,209.3048321,173.1300311,30.22313642,5.951664539,5389,TLJ
E06000036,2022,186.4726097,155.3670916,25.23765512,5.867863034,5223,TLJ
E06000036,2023,166.1462975,139.8103803,20.60690025,5.729016939,5123,TLJ
E06000043,2015,418.8197473,371.7606894,34.93902996,12.12002786,8542,TLJ
E06000043,2016,376.7985027,332.1329831,32.9161041,11.7494155,8878,TLJ
E06000043,2017,359.249755,316.8113602,30.75519266,11.68320216,9274,TLJ
E06000043,2018,357.1162011,314.6293414,30.72908444,11.7577753,9681,TLJ
E06000043,2019,311.594054,279.8695373,20.58435923,11.1401575,9905,TLJ
E06000043,2020,278.40103,249.5567217,18.02160801,10.82270026,9325,TLJ
E06000043,2021,302.0534518,272.5670187,18.80767486,10.67875824,10201,TLJ
E06000043,2022,297.4976543,269.5557744,17.49054367,10.4513363,10919,TLJ
E06000043,2023,274.9048641,245.8545766,18.51579454,10.53449291,10978,TLJ
E06000060,2015,1607.531639,1109.995491,394.6903452,102.8458027,16801,TLJ
E06000060,2016,1437.525435,1052.17679,286.5954658,98.75317883,16724,TLJ
E06000060,2017,1399.259632,1002.779385,296.0699019,100.4103447,16668,TLJ
E06000060,2018,1392.207808,987.8847948,305.4311077,98.89190563,16868,TLJ
E06000060,2019,1453.97623,943.9584908,412.8749449,97.14279429,17778,TLJ
E06000060,2020,1281.348159,900.5889256,292.5944916,88.16474168,16530,TLJ
E06000060,2021,1365.496159,976.3011379,297.823869,91.37115188,17651,TLJ
E06000060,2022,1504.756592,926.9050491,489.4569318,88.39461125,17677,TLJ
E06000060,2023,1419.117573,880.6824897,454.6595836,83.7754996,17657,TLJ
E07000061,2015,158.344828,135.9293484,18.3994066,4.016072996,1955,TLJ
E07000061,2016,137.4827241,120.3147702,13.31899687,3.848957007,2127,TLJ
E07000061,2017,127.9466178,110.486935,13.64787973,3.811803084,2182,TLJ
E07000061,2018,132.3648008,113.7049519,14.73882617,3.921022748,2134,TLJ
E07000061,2019,114.844989,98.73359346,12.18786129,3.923534243,2199,TLJ
E07000061,2020,107.2471754,94.1429381,9.118237493,3.985999794,1997,TLJ
E07000061,2021,115.7938835,104.1928122,7.643758192,3.957313079,2173,TLJ
E07000061,2022,109.1499612,95.68849832,9.613105064,3.848357824,2170,TLJ
E07000061,2023,99.41383609,85.31967952,10.04595155,4.048205017,2137,TLJ
E07000062,2015,126.0172578,102.8892432,19.8387084,3.289306163,1620,TLJ
E07000062,2016,107.2366341,90.18792438,13.96340245,3.085307224,1717,TLJ
E07000062,2017,105.2386659,85.08221403,17.05412448,3.102327367,1716,TLJ
E07000062,2018,104.0787861,83.10144451,17.80948969,3.167851893,1702,TLJ
E07000062,2019,93.45157748,77.67812551,12.60766865,3.165783321,1734,TLJ
E07000062,2020,84.96496873,72.09227042,9.609423159,3.263275151,1552,TLJ
E07000062,2021,90.61095831,77.38885945,9.783767339,3.438331517,1727,TLJ
E07000062,2022,87.06075846,71.0397151,12.55959679,3.461446566,1702,TLJ
E07000062,2023,78.05167277,67.66582818,6.824502037,3.561342551,1733,TLJ
E07000063,2015,222.6475432,146.902204,55.17890534,20.56643385,1960,TLJ
E07000063,2016,235.0971723,135.3354378,79.2355598,20.52617475,1976,TLJ
E07000063,2017,218.0982914,131.2960787,66.50838955,20.29382319,2041,TLJ
E07000063,2018,209.4864952,129.3896833,58.70753868,21.38927323,2102,TLJ
E07000063,2019,192.8555162,122.2296466,48.5178353,22.10803428,2156,TLJ
E07000063,2020,177.0119507,112.1103836,44.1220761,20.77949102,2054,TLJ
E07000063,2021,184.2783363,122.8552182,41.39710639,20.02601171,2076,TLJ
E07000063,2022,174.7441757,114.2010981,42.11076968,18.43230787,2166,TLJ
E07000063,2023,171.4548495,108.4597703,43.73873549,19.25634368,2190,TLJ
E07000064,2015,278.7982009,202.7830218,56.24657443,19.76860475,1494,TLJ
E07000064,2016,277.1500612,208.8224568,49.31787243,19.00973202,1518,TLJ
E07000064,2017,273.1318495,204.1372513,50.83677263,18.15782565,1454,TLJ
E07000064,2018,272.0599911,204.0188142,50.37917779,17.66199911,1415,TLJ
E07000064,2019,246.6832429,178.6901234,49.76000699,18.23311255,1470,TLJ
E07000064,2020,230.3451983,168.9518583,44.34494987,17.04839007,1390,TLJ
E07000064,2021,283.8903382,224.4482828,42.11584766,17.32620778,1564,TLJ
E07000064,2022,244.6164479,185.3668309,43.50034497,15.74927201,1535,TLJ
E07000064,2023,220.1195279,163.3681157,41.03780708,15.71360507,1528,TLJ
E07000065,2015,388.3057904,243.6286878,106.4270097,38.25009289,2801,TLJ
E07000065,2016,365.7659005,233.4234306,95.59085081,36.75161906,2818,TLJ
E07000065,2017,360.9310034,225.504,98.35740919,37.06959426,2854,TLJ
E07000065,2018,357.1803216,218.9261884,99.68044929,38.57368382,2851,TLJ
E07000065,2019,348.695358,206.329729,102.6166417,39.7489873,2873,TLJ
E07000065,2020,326.5470433,193.2252764,94.35765874,38.96410815,2642,TLJ
E07000065,2021,332.8496216,208.148197,86.6923863,38.00903831,2935,TLJ
E07000065,2022,322.510859,196.9645844,90.25537139,35.29090322,2971,TLJ
E07000065,2023,306.7251703,188.3597291,84.36284507,34.00259612,2987,TLJ
E07000084,2015,636.6463579,495.7272569,90.78568036,50.13342063,2941,TLJ
E07000084,2016,630.2946782,466.5497368,111.3489769,52.39596453,2865,TLJ
E07000084,2017,594.255878,420.0399232,118.6754388,55.54051602,2843,TLJ
E07000084,2018,604.9861989,434.544084,115.6045241,54.83759081,7213,TLJ
E07000084,2019,554.9375839,413.6442998,83.64421228,57.64907181,7599,TLJ
E07000084,2020,509.5882237,385.0420503,73.10678648,51.43938687,7005,TLJ
E07000084,2021,526.8605777,404.91796,71.65195918,50.29065851,7436,TLJ
E07000084,2022,483.7914175,363.6953912,73.9542762,46.14175012,7673,TLJ
E07000084,2023,444.2412384,327.3756085,69.98987596,46.8757539,7310,TLJ
E07000085,2015,324.727589,230.5637009,63.36042483,30.80346333,2894,TLJ
E07000085,2016,307.022927,219.8483647,59.21277229,27.96179008,2746,TLJ
E07000085,2017,306.7664854,222.8449149,54.00337085,29.91819965,2806,TLJ
E07000085,2018,290.7535205,212.2865017,49.79431816,28.67270063,2843,TLJ
E07000085,2019,266.932733,195.5031926,41.05937367,30.37016668,3020,TLJ
E07000085,2020,247.709488,182.9716677,36.32237231,28.41544802,2798,TLJ
E07000085,2021,260.8248388,192.9052145,37.82749131,30.09213301,2875,TLJ
E07000085,2022,250.5589207,182.0126038,40.36158056,28.18473634,2897,TLJ
E07000085,2023,247.8284287,174.5228649,46.17188198,27.13368188,2791,TLJ
E07000086,2015,290.5923015,254.414892,29.51722932,6.660180211,4516,TLJ
E07000086,2016,266.5483103,235.262296,25.00246657,6.283547719,4583,TLJ
E07000086,2017,254.4267367,223.9169256,24.64538058,5.864430572,4838,TLJ
E07000086,2018,247.1193471,216.4918871,24.88961615,5.73784378,4604,TLJ
E07000086,2019,226.4221027,200.8640993,19.68740732,5.870596072,4821,TLJ
E07000086,2020,215.2393056,193.0981217,16.49384357,5.647340305,4404,TLJ
E07000086,2021,225.5648612,202.7018003,17.14891563,5.714145258,4727,TLJ
E07000086,2022,215.8307731,192.6204379,17.79248089,5.417854301,4747,TLJ
E07000086,2023,198.1283643,172.0351899,20.69800744,5.395166961,4762,TLJ
E07000087,2015,270.1893752,201.3695129,62.77124869,6.048613609,3178,TLJ
E07000087,2016,236.1317574,184.3883869,46.23512844,5.508241965,3258,TLJ
E07000087,2017,218.5919449,172.2418863,40.20343067,6.146627858,3339,TLJ
E07000087,2018,234.279798,190.1325153,38.52257635,5.624706372,3236,TLJ
E07000087,2019,190.5854933,164.467225,20.63756063,5.480707667,3332,TLJ
E07000087,2020,174.3449712,145.5118899,23.66093677,5.172144501,3102,TLJ
E07000087,2021,198.0889851,162.1332629,30.03555563,5.920166522,3330,TLJ
E07000087,2022,180.9684469,145.8753998,29.50020508,5.59284207,3496,TLJ
E07000087,2023,169.3353887,136.6296294,27.28141418,5.42434508,3402,TLJ
E07000088,2015,114.7838954,98.20484346,14.3780792,2.200972759,1170,TLJ
E07000088,2016,101.8875702,88.49421807,11.30852123,2.084830859,1163,TLJ
E07000088,2017,96.30501629,82.03587397,12.16383441,2.105307914,1203,TLJ
E07000088,2018,87.20504828,73.11130822,11.98879591,2.104944153,1191,TLJ
E07000088,2019,78.31709944,67.59483804,8.636621349,2.085640059,1199,TLJ
E07000088,2020,71.14113363,62.14550373,6.9867647,2.0088652,1121,TLJ
E07000088,2021,76.18718504,66.05835566,7.965838621,2.162990766,1209,TLJ
E07000088,2022,71.88437641,61.2170596,8.550552672,2.11676413,1192,TLJ
E07000088,2023,66.2008523,54.81795861,9.520397164,1.862496526,1251,TLJ
E07000089,2015,218.5672459,180.0442762,26.55455674,11.96841295,4102,TLJ
E07000089,2016,209.0989631,171.6908029,26.41583346,10.99232678,4224,TLJ
E07000089,2017,219.6204811,170.7598732,37.64838414,11.21222382,3383,TLJ
E07000089,2018,216.8334325,171.8272825,34.70924114,10.29690886,3437,TLJ
E07000089,2019,203.5967802,166.947283,25.91839189,10.73110529,3636,TLJ
E07000089,2020,192.3092043,160.215556,22.02824319,10.06540516,3221,TLJ
E07000089,2021,209.308568,174.1535488,23.92111523,11.23390394,3326,TLJ
E07000089,2022,200.1315563,166.5672874,23.141062,10.4232069,3384,TLJ
E07000089,2023,186.529965,153.327954,23.71332911,9.488681896,3364,TLJ
E07000090,2015,197.5233902,171.2301253,21.84649676,4.44676813,3308,TLJ
E07000090,2016,180.5187512,157.7671679,18.52920155,4.222381798,3219,TLJ
E07000090,2017,177.107717,151.745164,20.95873319,4.403819821,3044,TLJ
E07000090,2018,169.8176887,145.3309676,20.24423626,4.242484896,2807,TLJ
E07000090,2019,150.7218675,130.8811393,15.48965931,4.351068924,2773,TLJ
E07000090,2020,137.8366521,120.7466691,12.95874685,4.131236068,2648,TLJ
E07000090,2021,144.7863508,126.1414463,14.14177369,4.503130767,2604,TLJ
E07000090,2022,136.8618069,117.7057713,14.89669624,4.259339418,2646,TLJ
E07000090,2023,131.7480609,109.8593215,17.47649675,4.41224272,2588,TLJ
E07000091,2015,585.3340198,456.0006684,103.6703404,25.66301104,4734,TLJ
E07000091,2016,549.9681353,435.9997055,86.1461914,27.8222384,4777,TLJ
E07000091,2017,547.2066088,427.1736153,92.39640531,27.63658822,4775,TLJ
E07000091,2018,555.2086954,433.7538247,93.86710176,27.58776901,4932,TLJ
E07000091,2019,500.5093769,405.4305487,66.87448998,28.20433823,5126,TLJ
E07000091,2020,483.6982086,389.4188905,67.16855691,27.11076118,4716,TLJ
E07000091,2021,505.9196767,415.7298903,63.38388386,26.80590258,5013,TLJ
E07000091,2022,479.566187,399.025631,56.03262768,24.50792831,5331,TLJ
E07000091,2023,466.8254647,387.5007711,56.23006576,23.09462781,5258,TLJ
E07000092,2015,223.6715121,193.8342923,27.14052149,2.696698254,3862,TLJ
E07000092,2016,196.9749797,171.4331658,23.03871482,2.503099052,4211,TLJ
E07000092,2017,183.3371778,156.2883217,24.56863446,2.480221615,5483,TLJ
E07000092,2018,190.6535866,159.7635981,28.11453738,2.775451149,6064,TLJ
E07000092,2019,161.7329684,142.677915,16.54876618,2.506287276,6852,TLJ
E07000092,2020,154.0121177,135.3220189,16.23278394,2.457314818,6838,TLJ
E07000092,2021,162.6443625,146.5051249,13.3507067,2.788530878,7070,TLJ
E07000092,2022,146.1105517,130.9753902,12.35806772,2.777093734,6810,TLJ
E07000092,2023,136.3574462,117.4580094,16.19018996,2.709246847,7286,TLJ
E07000093,2015,480.4113535,355.8547217,78.05859256,46.49803924,3689,TLJ
E07000093,2016,465.3612188,344.8560191,76.96679751,43.53840221,3761,TLJ
E07000093,2017,438.656332,322.9843641,70.23685527,45.4351127,3702,TLJ
E07000093,2018,450.044877,338.3705341,66.75354002,44.92080284,3720,TLJ
E07000093,2019,424.7497427,317.9365216,60.42135758,46.39186354,3874,TLJ
E07000093,2020,390.3887559,294.1423934,52.86880379,43.37755866,3606,TLJ
E07000093,2021,417.6396306,317.1184713,55.44754015,45.07361924,3849,TLJ
E07000093,2022,390.1350153,299.0013618,48.44713103,42.68652244,3934,TLJ
E07000093,2023,369.3293323,273.157203,55.04606996,41.12605937,3950,TLJ
E07000094,2015,522.1963631,388.0371487,81.8675706,52.29164377,5451,TLJ
E07000094,2016,487.429109,363.8190579,73.46983377,50.14021735,5542,TLJ
